x,y,topics,cluster,Freq
-0.2044511899652046,-0.23983472818582238,0,1,7.1819765995628435
-0.18681496669595554,0.24149984930798127,1,1,26.588693898952048
0.2922681074007605,-0.23717996445925799,2,1,21.14592761493933
0.23107655978860928,0.22546262277834161,3,1,17.200263127820634
0.022374704865593564,0.0840076645796701,4,1,13.73708874265606
-0.15445321539380313,-0.07395544402091321,5,1,14.146050016069085
