neg,neu,pos,compound,subjectivity
0.11295652173913044,0.7039130434782609,0.1832173913043478,0.38654347826086954,0.21483738880167458
0.04768085106382979,0.7908723404255318,0.1614468085106383,0.4458851063829787,0.0042420206547899054
0.06414285714285714,0.7254285714285714,0.21032142857142855,0.3974178571428571,0.009358572974644399
0.05221250000000001,0.7449625,0.2028,0.41647999999999996,0.08339627535163252
0.09643103448275862,0.7392586206896552,0.16437931034482756,0.20662931034482762,-0.078119408195427
0.06373417721518987,0.6356708860759495,0.30058227848101265,0.4732227848101265,0.17035730487054812
0.07956375838926175,0.7461140939597315,0.1743221476510067,0.2716348993288591,0.02622317963912637
0.07144444444444445,0.7719999999999999,0.15658333333333332,0.3837777777777778,0.11377093746647124
